dress_id,name,type,color,color_family,suitable_skin_tones,suitable_body_types,occasion,style_category,fabric,pattern,fit,season,gender,brand,price_range,price_min,price_max,price,mrp,discount_pct,rating,rating_count,care,tags,description,image_url,myntra_url,flipkart_url,meesho_url
DRS0440,Classic Navy Salwar Suit,Salwar Suit,Navy,Blue,Deep|Dusky|Wheatish,Apple|Hourglass|Pear,Wedding,Fusion,Silk,Solid,Regular,Winter|Festive,Women,Sangria,₹500-₹1000,500,1000,960,1239,22.5,4.0,1041,Dry clean only,blue|wedding|deep|winter festive|fusion|silk|navy|solid|dusky|wheatish|salwar suit,"A fusion salwar suit in navy with solid design. Crafted in Silk (Dry clean only). Perfect for Wedding. Best suited for Deep, Dusky, Wheatish skin tones and Apple, Hourglass, Pear body types. By Sangria.",https://picsum.photos/seed/salwar-suit-navy-439/600/800,https://www.myntra.com/salwar-suit-navy?rawQuery=Classic+Navy+Salwar+Suit+Wedding,https://www.flipkart.com/search?q=Classic+Navy+Salwar+Suit+Wedding,https://meesho.com/search?q=salwar-suit+navy
DRS0441,Classic Smoky Black Salwar Suit,Salwar Suit,Smoky Black,Black,Deep|Fair,Apple|Hourglass|Pear|Rectangle,Casual|Wedding,Traditional,Cotton,Solid,Regular,Summer|Monsoon,Women,Biba,₹1000-₹3000,1000,3000,1732,2329,25.6,4.3,423,Machine wash cold,cotton|wedding|deep|smoky black|fair|solid|summer monsoon|casual|black|salwar suit|traditional,"A traditional salwar suit in smoky black with solid design. Crafted in Cotton (Machine wash cold). Perfect for Casual, Wedding. Best suited for Deep, Fair skin tones and Apple, Hourglass, Pear, Rectangle body types. By Biba.",https://picsum.photos/seed/salwar-suit-smoky-black-440/600/800,https://www.myntra.com/salwar-suit-smoky-black?rawQuery=Classic+Smoky+Black+Salwar+Suit+Wedding+Casual,https://www.flipkart.com/search?q=Classic+Smoky+Black+Salwar+Suit+Wedding+Casual,https://meesho.com/search?q=salwar-suit+smoky-black
DRS0442,Embroidered Sage Co-ord Set,Co-ord Set,Sage,Green,Deep|Dusky|Fair|Wheatish,Apple|Inverted Triangle|Pear|Rectangle,Casual|Office|Party,Western,Georgette,Embroidered,Regular,All Season,Women,H&M,₹1000-₹3000,1000,3000,1430,2214,35.4,4.7,534,Hand wash cold,deep|green|fair|sage|co-ord set|dusky|office|wheatish|all season|georgette|embroidered|casual|party|western,"A western co-ord set in sage with embroidered design. Crafted in Georgette (Hand wash cold). Perfect for Casual, Office, Party. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Inverted Triangle, Pear, Rectangle body types. By H&M.",https://picsum.photos/seed/co-ord-set-sage-441/600/800,https://www.myntra.com/co-ord-set-sage?rawQuery=Embroidered+Sage+Co-ord+Set+Office+Party+Casual,https://www.flipkart.com/search?q=Embroidered+Sage+Co-ord+Set+Office+Party+Casual,https://meesho.com/search?q=co-ord-set+sage
DRS0443,Regal Amethyst Salwar Suit,Salwar Suit,Amethyst,Purple,Dusky|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Casual|Festive|Wedding,Indo-Western,Cotton,Solid,Regular,Summer|Monsoon,Women,Libas,₹3000-₹8000,3000,8000,5044,7831,35.6,4.1,295,Machine wash cold,cotton|festive|wedding|indo-western|solid|dusky|amethyst|wheatish|summer monsoon|purple|casual|salwar suit,"A indo-western salwar suit in amethyst with solid design. Crafted in Cotton (Machine wash cold). Perfect for Casual, Festive, Wedding. Best suited for Dusky, Wheatish skin tones and Hourglass, Inverted Triangle, Pear, Rectangle body types. By Libas.",https://picsum.photos/seed/salwar-suit-amethyst-442/600/800,https://www.myntra.com/salwar-suit-amethyst?rawQuery=Regal+Amethyst+Salwar+Suit+Wedding+Festive+Casual,https://www.flipkart.com/search?q=Regal+Amethyst+Salwar+Suit+Wedding+Festive+Casual,https://meesho.com/search?q=salwar-suit+amethyst
DRS0444,Contemporary Blush Pink Gown,Gown,Blush Pink,Pink,Deep|Dusky,Apple|Inverted Triangle,Date Night|Party|Wedding,Indo-Western,Silk,Solid,Fitted,Winter|Festive,Unisex,Global Desi,₹3000-₹8000,3000,8000,3842,4827,20.4,4.3,581,Dry clean only,wedding|deep|pink|blush pink|winter festive|silk|date night|indo-western|gown|dusky|party|solid,"A indo-western gown in blush pink with solid design. Crafted in Silk (Dry clean only). Perfect for Date Night, Party, Wedding. Best suited for Deep, Dusky skin tones and Apple, Inverted Triangle body types. By Global Desi.",https://picsum.photos/seed/gown-blush-pink-443/600/800,https://www.myntra.com/gown-blush-pink?rawQuery=Contemporary+Blush+Pink+Gown+Wedding+Party+Date+Night,https://www.flipkart.com/search?q=Contemporary+Blush+Pink+Gown+Wedding+Party+Date+Night,https://meesho.com/search?q=gown+blush-pink
DRS0445,Classic Wine Lehenga,Lehenga,Wine,Red,Deep|Dusky|Fair,Hourglass|Inverted Triangle|Pear|Rectangle,Wedding,Fusion,Georgette,Solid,Flared,All Season,Women,Rangriti,₹8000+,8000,25000,19589,25575,23.4,4.2,157,Hand wash cold,wedding|deep|wine|fair|fusion|dusky|lehenga|all season|georgette|red|solid,"A fusion lehenga in wine with solid design. Crafted in Georgette (Hand wash cold). Perfect for Wedding. Best suited for Deep, Dusky, Fair skin tones and Hourglass, Inverted Triangle, Pear, Rectangle body types. By Rangriti.",https://picsum.photos/seed/lehenga-wine-444/600/800,https://www.myntra.com/lehenga-wine?rawQuery=Classic+Wine+Lehenga+Wedding,https://www.flipkart.com/search?q=Classic+Wine+Lehenga+Wedding,https://meesho.com/search?q=lehenga+wine
DRS0446,Contemporary Sage Gown,Gown,Sage,Green,Dusky|Wheatish,Apple|Inverted Triangle|Pear|Rectangle,Wedding,Indo-Western,Silk,Embroidered,Fitted,Winter|Festive,Unisex,Indya,₹1000-₹3000,1000,3000,2597,3287,21.0,3.8,490,Dry clean only,wedding|winter festive|green|silk|indo-western|sage|gown|dusky|wheatish|embroidered,"A indo-western gown in sage with embroidered design. Crafted in Silk (Dry clean only). Perfect for Wedding. Best suited for Dusky, Wheatish skin tones and Apple, Inverted Triangle, Pear, Rectangle body types. By Indya.",https://picsum.photos/seed/gown-sage-445/600/800,https://www.myntra.com/gown-sage?rawQuery=Contemporary+Sage+Gown+Wedding,https://www.flipkart.com/search?q=Contemporary+Sage+Gown+Wedding,https://meesho.com/search?q=gown+sage
DRS0447,Handcrafted Royal Blue Lehenga,Lehenga,Royal Blue,Blue,Deep|Dusky|Fair|Wheatish,Apple|Rectangle,Festive,Fusion,Silk,Solid,Flared,Winter|Festive,Women,Fab India,₹8000+,8000,25000,21316,30576,30.3,3.9,157,Dry clean only,festive|blue|deep|winter festive|fair|fusion|silk|dusky|lehenga|wheatish|royal blue|solid,"A fusion lehenga in royal blue with solid design. Crafted in Silk (Dry clean only). Perfect for Festive. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Rectangle body types. By Fab India.",https://picsum.photos/seed/lehenga-royal-blue-446/600/800,https://www.myntra.com/lehenga-royal-blue?rawQuery=Handcrafted+Royal+Blue+Lehenga+Festive,https://www.flipkart.com/search?q=Handcrafted+Royal+Blue+Lehenga+Festive,https://meesho.com/search?q=lehenga+royal-blue
DRS0448,Luxe Olive Co-ord Set,Co-ord Set,Olive,Green,Deep|Dusky|Fair|Wheatish,Hourglass|Inverted Triangle|Pear|Rectangle,Casual|Date Night|Party,Indo-Western,Cotton,Floral,Regular,Summer|Monsoon,Women,Indya,₹3000-₹8000,3000,8000,4266,5289,19.3,4.0,799,Machine wash cold,cotton|deep|green|olive|fair|date night|indo-western|co-ord set|floral|dusky|wheatish|summer monsoon|casual|party,"A indo-western co-ord set in olive with floral design. Crafted in Cotton (Machine wash cold). Perfect for Casual, Date Night, Party. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Hourglass, Inverted Triangle, Pear, Rectangle body types. By Indya.",https://picsum.photos/seed/co-ord-set-olive-447/600/800,https://www.myntra.com/co-ord-set-olive?rawQuery=Luxe+Olive+Co-ord+Set+Date+Night+Casual+Party,https://www.flipkart.com/search?q=Luxe+Olive+Co-ord+Set+Date+Night+Casual+Party,https://meesho.com/search?q=co-ord-set+olive
DRS0449,Luxe Powder Blue Lehenga,Lehenga,Powder Blue,Blue,Deep|Dusky|Fair,Apple|Inverted Triangle|Pear,Festive|Party|Wedding,Indo-Western,Net,Printed,Flared,Summer|Festive,Women,Wishful,₹3000-₹8000,3000,8000,4939,6851,27.9,4.1,305,Hand wash cold,powder blue|festive|blue|wedding|deep|fair|indo-western|dusky|printed|net|lehenga|summer festive|party,"A indo-western lehenga in powder blue with printed design. Crafted in Net (Hand wash cold). Perfect for Festive, Party, Wedding. Best suited for Deep, Dusky, Fair skin tones and Apple, Inverted Triangle, Pear body types. By Wishful.",https://picsum.photos/seed/lehenga-powder-blue-448/600/800,https://www.myntra.com/lehenga-powder-blue?rawQuery=Luxe+Powder+Blue+Lehenga+Wedding+Party+Festive,https://www.flipkart.com/search?q=Luxe+Powder+Blue+Lehenga+Wedding+Party+Festive,https://meesho.com/search?q=lehenga+powder-blue
DRS0450,Classic Gold Saree,Saree,Gold,Yellow,Deep|Dusky|Wheatish,Apple|Hourglass|Pear|Rectangle,Date Night|Wedding,Traditional,Georgette,Solid,Draped,All Season,Women,Aurelia,₹8000+,8000,25000,13324,14870,10.4,5.0,111,Hand wash cold,wedding|deep|yellow|date night|dusky|saree|wheatish|all season|gold|georgette|solid|traditional,"A traditional saree in gold with solid design. Crafted in Georgette (Hand wash cold). Perfect for Date Night, Wedding. Best suited for Deep, Dusky, Wheatish skin tones and Apple, Hourglass, Pear, Rectangle body types. By Aurelia.",https://picsum.photos/seed/saree-gold-449/600/800,https://www.myntra.com/saree-gold?rawQuery=Classic+Gold+Saree+Wedding+Date+Night,https://www.flipkart.com/search?q=Classic+Gold+Saree+Wedding+Date+Night,https://meesho.com/search?q=saree+gold
DRS0451,Graceful Olive Maxi Dress Olive 2,Maxi Dress,Olive,Green,Deep|Dusky|Wheatish,Inverted Triangle|Rectangle,Date Night,Fusion,Georgette,Floral,Flowy,All Season,Women,Sangria,₹3000-₹8000,3000,8000,4450,5663,21.4,4.0,716,Hand wash cold,deep|maxi dress|green|olive|fusion|date night|floral|dusky|wheatish|all season|georgette,"A fusion maxi dress in olive with floral design. Crafted in Georgette (Hand wash cold). Perfect for Date Night. Best suited for Deep, Dusky, Wheatish skin tones and Inverted Triangle, Rectangle body types. By Sangria.",https://picsum.photos/seed/maxi-dress-olive-450/600/800,https://www.myntra.com/maxi-dress-olive?rawQuery=Graceful+Olive+Maxi+Dress+Date+Night,https://www.flipkart.com/search?q=Graceful+Olive+Maxi+Dress+Date+Night,https://meesho.com/search?q=maxi-dress+olive
DRS0452,Graceful Mustard Maxi Dress,Maxi Dress,Mustard,Yellow,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Rectangle,Casual|Date Night|Festive,Western,Net,Solid,Flowy,Summer|Festive,Women,Forever 21,₹1000-₹3000,1000,3000,2805,4592,38.9,3.8,1473,Hand wash cold,festive|deep|maxi dress|fair|mustard|date night|dusky|net|wheatish|summer festive|yellow|casual|western|solid,"A western maxi dress in mustard with solid design. Crafted in Net (Hand wash cold). Perfect for Casual, Date Night, Festive. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Inverted Triangle, Rectangle body types. By Forever 21.",https://picsum.photos/seed/maxi-dress-mustard-451/600/800,https://www.myntra.com/maxi-dress-mustard?rawQuery=Graceful+Mustard+Maxi+Dress+Date+Night+Festive+Casual,https://www.flipkart.com/search?q=Graceful+Mustard+Maxi+Dress+Date+Night+Festive+Casual,https://meesho.com/search?q=maxi-dress+mustard
DRS0453,Graceful Lemon Saree,Saree,Lemon,Yellow,Deep|Fair,Apple|Hourglass|Pear,Festive|Party|Wedding,Traditional,Net,Printed,Draped,Summer|Festive,Women,Jaipur Kurti,₹1000-₹3000,1000,3000,1844,2217,16.8,4.9,1031,Hand wash cold,festive|wedding|deep|fair|saree|printed|net|lemon|summer festive|yellow|party|traditional,"A traditional saree in lemon with printed design. Crafted in Net (Hand wash cold). Perfect for Festive, Party, Wedding. Best suited for Deep, Fair skin tones and Apple, Hourglass, Pear body types. By Jaipur Kurti.",https://picsum.photos/seed/saree-lemon-452/600/800,https://www.myntra.com/saree-lemon?rawQuery=Graceful+Lemon+Saree+Party+Festive+Wedding,https://www.flipkart.com/search?q=Graceful+Lemon+Saree+Party+Festive+Wedding,https://meesho.com/search?q=saree+lemon
DRS0454,Regal Mustard Co-ord Set,Co-ord Set,Mustard,Yellow,Deep|Fair|Wheatish,Hourglass|Pear|Rectangle,Casual|Office,Western,Cotton,Floral,Regular,Summer|Monsoon,Women,H&M,₹1000-₹3000,1000,3000,1050,1483,29.2,4.5,679,Machine wash cold,cotton|deep|fair|mustard|co-ord set|floral|office|wheatish|summer monsoon|yellow|casual|western,"A western co-ord set in mustard with floral design. Crafted in Cotton (Machine wash cold). Perfect for Casual, Office. Best suited for Deep, Fair, Wheatish skin tones and Hourglass, Pear, Rectangle body types. By H&M.",https://picsum.photos/seed/co-ord-set-mustard-453/600/800,https://www.myntra.com/co-ord-set-mustard?rawQuery=Regal+Mustard+Co-ord+Set+Office+Casual,https://www.flipkart.com/search?q=Regal+Mustard+Co-ord+Set+Office+Casual,https://meesho.com/search?q=co-ord-set+mustard
DRS0455,Graceful Sunflower Saree,Saree,Sunflower,Yellow,Deep|Wheatish,Hourglass|Inverted Triangle|Rectangle,Festive|Party,Traditional,Cotton,Floral,Draped,Summer|Monsoon,Women,W,₹1000-₹3000,1000,3000,1367,1891,27.7,4.6,1012,Machine wash cold,sunflower|cotton|festive|deep|floral|saree|wheatish|summer monsoon|yellow|party|traditional,"A traditional saree in sunflower with floral design. Crafted in Cotton (Machine wash cold). Perfect for Festive, Party. Best suited for Deep, Wheatish skin tones and Hourglass, Inverted Triangle, Rectangle body types. By W.",https://picsum.photos/seed/saree-sunflower-454/600/800,https://www.myntra.com/saree-sunflower?rawQuery=Graceful+Sunflower+Saree+Party+Festive,https://www.flipkart.com/search?q=Graceful+Sunflower+Saree+Party+Festive,https://meesho.com/search?q=saree+sunflower
DRS0456,Luxe Powder Blue Co-ord Set,Co-ord Set,Powder Blue,Blue,Deep|Dusky,Pear|Rectangle,Casual|Date Night|Office,Western,Georgette,Solid,Regular,All Season,Women,Forever 21,₹3000-₹8000,3000,8000,5721,8776,34.8,4.5,367,Hand wash cold,powder blue|blue|deep|date night|co-ord set|dusky|office|all season|georgette|casual|western|solid,"A western co-ord set in powder blue with solid design. Crafted in Georgette (Hand wash cold). Perfect for Casual, Date Night, Office. Best suited for Deep, Dusky skin tones and Pear, Rectangle body types. By Forever 21.",https://picsum.photos/seed/co-ord-set-powder-blue-455/600/800,https://www.myntra.com/co-ord-set-powder-blue?rawQuery=Luxe+Powder+Blue+Co-ord+Set+Date+Night+Casual+Office,https://www.flipkart.com/search?q=Luxe+Powder+Blue+Co-ord+Set+Date+Night+Casual+Office,https://meesho.com/search?q=co-ord-set+powder-blue
DRS0457,Handcrafted Charcoal Kurti Charcoal 2,Kurti,Charcoal,Black,Deep|Dusky,Hourglass|Inverted Triangle|Pear|Rectangle,Festive|Office,Fusion,Georgette,Solid,Regular,All Season,Women,Fab India,₹1000-₹3000,1000,3000,2602,3992,34.8,4.0,1177,Hand wash cold,festive|charcoal|deep|kurti|fusion|dusky|office|all season|georgette|black|solid,"A fusion kurti in charcoal with solid design. Crafted in Georgette (Hand wash cold). Perfect for Festive, Office. Best suited for Deep, Dusky skin tones and Hourglass, Inverted Triangle, Pear, Rectangle body types. By Fab India.",https://picsum.photos/seed/kurti-charcoal-456/600/800,https://www.myntra.com/kurti-charcoal?rawQuery=Handcrafted+Charcoal+Kurti+Office+Festive,https://www.flipkart.com/search?q=Handcrafted+Charcoal+Kurti+Office+Festive,https://meesho.com/search?q=kurti+charcoal
DRS0458,Luxe Burnt Orange Saree,Saree,Burnt Orange,Orange,Deep|Dusky|Fair,Apple|Inverted Triangle|Rectangle,Date Night,Fusion,Georgette,Solid,Draped,All Season,Women,Lakshita,₹1000-₹3000,1000,3000,2906,4476,35.1,3.9,590,Hand wash cold,deep|orange|fair|fusion|date night|solid|dusky|saree|all season|georgette|burnt orange,"A fusion saree in burnt orange with solid design. Crafted in Georgette (Hand wash cold). Perfect for Date Night. Best suited for Deep, Dusky, Fair skin tones and Apple, Inverted Triangle, Rectangle body types. By Lakshita.",https://picsum.photos/seed/saree-burnt-orange-457/600/800,https://www.myntra.com/saree-burnt-orange?rawQuery=Luxe+Burnt+Orange+Saree+Date+Night,https://www.flipkart.com/search?q=Luxe+Burnt+Orange+Saree+Date+Night,https://meesho.com/search?q=saree+burnt-orange
DRS0459,Minimal Ruby Gown,Gown,Ruby,Red,Dusky|Wheatish,Hourglass|Rectangle,Wedding,Indo-Western,Silk,Embroidered,Fitted,Winter|Festive,Unisex,Wishful,₹8000+,8000,25000,21491,26304,18.3,4.8,152,Dry clean only,wedding|winter festive|silk|indo-western|ruby|gown|dusky|wheatish|embroidered|red,"A indo-western gown in ruby with embroidered design. Crafted in Silk (Dry clean only). Perfect for Wedding. Best suited for Dusky, Wheatish skin tones and Hourglass, Rectangle body types. By Wishful.",https://picsum.photos/seed/gown-ruby-458/600/800,https://www.myntra.com/gown-ruby?rawQuery=Minimal+Ruby+Gown+Wedding,https://www.flipkart.com/search?q=Minimal+Ruby+Gown+Wedding,https://meesho.com/search?q=gown+ruby
DRS0460,Embroidered Taupe Western Dress,Western Dress,Taupe,Neutral,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle,Casual|Date Night|Party,Fusion,Georgette,Embroidered,Bodycon,All Season,Unisex,Janasya,₹500-₹1000,500,1000,910,1084,16.1,4.3,299,Hand wash cold,deep|fair|fusion|western dress|date night|neutral|dusky|taupe|wheatish|all season|georgette|embroidered|casual|party,"A fusion western dress in taupe with embroidered design. Crafted in Georgette (Hand wash cold). Perfect for Casual, Date Night, Party. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Inverted Triangle body types. By Janasya.",https://picsum.photos/seed/western-dress-taupe-459/600/800,https://www.myntra.com/western-dress-taupe?rawQuery=Embroidered+Taupe+Western+Dress+Date+Night+Casual+Party,https://www.flipkart.com/search?q=Embroidered+Taupe+Western+Dress+Date+Night+Casual+Party,https://meesho.com/search?q=western-dress+taupe
DRS0461,Contemporary Violet Salwar Suit,Salwar Suit,Violet,Purple,Deep|Dusky|Fair|Wheatish,Apple|Hourglass|Inverted Triangle|Pear,Festive|Office,Indo-Western,Georgette,Embroidered,Regular,All Season,Women,Indya,₹1000-₹3000,1000,3000,2371,3394,30.1,4.0,1204,Hand wash cold,festive|deep|fair|indo-western|violet|dusky|office|wheatish|all season|purple|georgette|embroidered|salwar suit,"A indo-western salwar suit in violet with embroidered design. Crafted in Georgette (Hand wash cold). Perfect for Festive, Office. Best suited for Deep, Dusky, Fair, Wheatish skin tones and Apple, Hourglass, Inverted Triangle, Pear body types. By Indya.",https://picsum.photos/seed/salwar-suit-violet-460/600/800,https://www.myntra.com/salwar-suit-violet?rawQuery=Contemporary+Violet+Salwar+Suit+Office+Festive,https://www.flipkart.com/search?q=Contemporary+Violet+Salwar+Suit+Office+Festive,https://meesho.com/search?q=salwar-suit+violet
